,drone_speed,drone_ascent_rate,drone_response_distance,is_violation,max_heli_speed,min_heli_speed
684,58.67,14.2,6600.0,0,183.33,154.0
685,58.67,14.2,6800.0,0,183.33,154.0
686,58.67,14.2,7000.0,0,183.33,154.0
687,58.67,14.2,7200.0,0,183.33,154.0
688,58.67,14.2,7400.0,0,183.33,154.0
689,58.67,14.2,7600.0,0,183.33,154.0
690,58.67,14.2,7800.0,0,183.33,154.0
691,58.67,14.2,8000.0,0,183.33,154.0
692,58.67,14.2,8200.0,0,183.33,154.0
693,58.67,14.2,8400.0,0,183.33,154.0
694,58.67,14.2,8600.0,0,183.33,154.0
695,58.67,14.2,8800.0,0,183.33,154.0
696,58.67,14.2,9000.0,0,183.33,154.0
697,58.67,14.2,9200.0,0,183.33,154.0
698,58.67,14.2,9400.0,0,183.33,154.0
699,58.67,14.2,9600.0,0,183.33,154.0
700,58.67,14.2,9800.0,0,183.33,154.0
701,58.67,14.2,10000.0,0,183.33,154.0
819,66.0,11.2,7600.0,0,183.33,154.0
820,66.0,11.2,7800.0,0,183.33,154.0
821,66.0,11.2,8000.0,0,183.33,154.0
822,66.0,11.2,8200.0,0,183.33,154.0
823,66.0,11.2,8400.0,0,183.33,154.0
824,66.0,11.2,8600.0,0,183.33,154.0
825,66.0,11.2,8800.0,0,183.33,154.0
826,66.0,11.2,9000.0,0,183.33,154.0
827,66.0,11.2,9200.0,0,183.33,154.0
828,66.0,11.2,9400.0,0,183.33,154.0
829,66.0,11.2,9600.0,0,183.33,154.0
830,66.0,11.2,9800.0,0,183.33,154.0
831,66.0,11.2,10000.0,0,183.33,154.0
843,66.0,11.95,7200.0,0,183.33,154.0
844,66.0,11.95,7400.0,0,183.33,154.0
845,66.0,11.95,7600.0,0,183.33,154.0
846,66.0,11.95,7800.0,0,183.33,154.0
847,66.0,11.95,8000.0,0,183.33,154.0
848,66.0,11.95,8200.0,0,183.33,154.0
849,66.0,11.95,8400.0,0,183.33,154.0
850,66.0,11.95,8600.0,0,183.33,154.0
851,66.0,11.95,8800.0,0,183.33,154.0
852,66.0,11.95,9000.0,0,183.33,154.0
853,66.0,11.95,9200.0,0,183.33,154.0
854,66.0,11.95,9400.0,0,183.33,154.0
855,66.0,11.95,9600.0,0,183.33,154.0
856,66.0,11.95,9800.0,0,183.33,154.0
857,66.0,11.95,10000.0,0,183.33,154.0
867,66.0,12.7,6800.0,0,183.33,154.0
868,66.0,12.7,7000.0,0,183.33,154.0
869,66.0,12.7,7200.0,0,183.33,154.0
870,66.0,12.7,7400.0,0,183.33,154.0
871,66.0,12.7,7600.0,0,183.33,154.0
872,66.0,12.7,7800.0,0,183.33,154.0
873,66.0,12.7,8000.0,0,183.33,154.0
874,66.0,12.7,8200.0,0,183.33,154.0
875,66.0,12.7,8400.0,0,183.33,154.0
876,66.0,12.7,8600.0,0,183.33,154.0
877,66.0,12.7,8800.0,0,183.33,154.0
878,66.0,12.7,9000.0,0,183.33,154.0
879,66.0,12.7,9200.0,0,183.33,154.0
880,66.0,12.7,9400.0,0,183.33,154.0
881,66.0,12.7,9600.0,0,183.33,154.0
882,66.0,12.7,9800.0,0,183.33,154.0
883,66.0,12.7,10000.0,0,183.33,154.0
891,66.0,13.45,6400.0,0,183.33,154.0
892,66.0,13.45,6600.0,0,183.33,154.0
893,66.0,13.45,6800.0,0,183.33,154.0
894,66.0,13.45,7000.0,0,183.33,154.0
895,66.0,13.45,7200.0,0,183.33,154.0
896,66.0,13.45,7400.0,0,183.33,154.0
897,66.0,13.45,7600.0,0,183.33,154.0
898,66.0,13.45,7800.0,0,183.33,154.0
899,66.0,13.45,8000.0,0,183.33,154.0
900,66.0,13.45,8200.0,0,183.33,154.0
901,66.0,13.45,8400.0,0,183.33,154.0
902,66.0,13.45,8600.0,0,183.33,154.0
903,66.0,13.45,8800.0,0,183.33,154.0
904,66.0,13.45,9000.0,0,183.33,154.0
905,66.0,13.45,9200.0,0,183.33,154.0
906,66.0,13.45,9400.0,0,183.33,154.0
907,66.0,13.45,9600.0,0,183.33,154.0
908,66.0,13.45,9800.0,0,183.33,154.0
